channel	video_id	title
DrexFactor	R3B17UNQe-0	Drex's Tech Poi Blog #186: Digital camcorder review (for poi spinners ;)
DrexFactor	pv6qiT3KhSc	Drex's Tech Poi Blog #185: Compound horizontal stacks
DrexFactor	sMcI-OAeqxI	Drex's Tech Poi Blog #184: toroid triangle weave
DrexFactor	OlNDcpKOz8g	Drex's Tech Poi Blog #183: the hybrid family challenge
DrexFactor	rUksCdP2e-Q	Drex's Tech Poi Blog #182 Diagonal plane-bending thingie
DrexFactor	gaJHwneeBxg	Drex's Tech Poi Blog #181 Odds and Ends 4 (stacks, diagonals, BTH)
DrexFactor	Mo0_dqXi8_8	Drex's Tech Poi Blog #180: Intro to inversions and introversions part 2
DrexFactor	1FKP3M-Ql-w	Drex's Tech Poi Blog #179: Intro to inversions and introversions
DrexFactor	VeFRpZ4ja00	Drex's Tech Poi Blog #178: Behind the back (BTB) crossers
DrexFactor	7wqTV0JDUE0	Drex's Tech Poi Blog #177: STSD horizontal stacks and transitions
DrexFactor	yG4tWjj7kgA	Drex's Tech Poi Blog #176: plane-bending and contact drills
DrexFactor	MXVBPrgMhZo	Drex's Tech Poi Blog #175: Arashi tech pt3: cateye planebending
DrexFactor	oDu9Bzg2DrE	Intermediate Poi Dancing Tutorial: Body Tracers
DrexFactor	MO0MMjXi8xo	Drex's Tech Poi Blog #174: Another look at toroid flowers
DrexFactor	quyrO0Ec97E	Drex's Tech Poi Blog #173: Odds and Ends 3
DrexFactor	9GnWMkh9sBI	Drex's Tech Poi Blog #172: Body tracing Zan's diamond
DrexFactor	141WL7CT8Oc	Drex's Tech Poi Blog #171: More hybrid families
DrexFactor	LERMRPnJf8M	Drex's Tech Poi Blog #170: Arashi tech pt2: the unicursal hexagram
DrexFactor	QssPbjognSQ	Drex's Tech Poi Blog #169: Arashi tech, pt 1: plane-bending and cross points
DrexFactor	kbA2XYlnfMM	Drex's Tech Poi Blog #168: 3D Flowers
DrexFactor	ST0FSw1z93M	Drex's Tech Poi Blog #167: Keith's Negative Space Tricks
DrexFactor	C0t2SCaYGhE	Drex's Tech Poi Blog #166: horizontal cateye antibrid stacking
DrexFactor	8BnFn-wFxUE	Drex spins fire Saturday night Kinetic Fire 2011
DrexFactor	FvhDCBkDZpQ	Drex's Tech Poi Blog #165: Odds and Ends 2
DrexFactor	e0xmAeT2k2k	A Walk in the Park -- 4 years of spinning poi
DrexFactor	_JH5RVSbKS0	Drex's Tech Poi Blog #164: Hybrid families
DrexFactor	DqFSJddWoR4	Kinetic Fire Instructors: Alien Jon, Drex, and Charlie
DrexFactor	k3JFksjyUOU	Drex's Tech Poi Blog #163: STSD 8-step hybrid
DrexFactor	5daCCp3V930	Drex's Tech Poi Blog #162: out of phase STSD hybrids
DrexFactor	A0CoTl1ttaA	Drex's Tech Poi Blog #161: tunnel stacking
DrexFactor	-at-t0nrwoQ	Drex's Tech Poi Blog #160: Contact roll weave
DrexFactor	Onlb_1SKTYU	Drex's Tech Poi Blog #159: Charlie's octahedron
DrexFactor	Dka9uAHs3mE	Drex's Tech Poi Blog #158: Timing and direction changes in odd-petaled flowers
DrexFactor	-9-24N-Mc6s	Drex's Tech Poi Blog #157: isolated throw intensive
DrexFactor	UK3KUv-LB0U	Drex's Tech Poi Blog #156: Composite flower hybrids
DrexFactor	8_louRGBHCA	Drex's Tech Poi Blog #155: Timing and direction consistent hybrids
DrexFactor	Z-4Zv1bhYqA	Drex's Tech Poi Blog #154: Odds and Ends Combos
DrexFactor	uWHH3aeTbMI	Drex's Tech Poi Blog #153: Shoulder contact rolls
DrexFactor	F2uhbrENdVQ	Drex's Tech Poi Blog #152: Horizontal cateye antibrid float thingie
DrexFactor	sl700S2gtH8	Drex's Tech Poi Blog #151: Hand wraps in same direction patterns
DrexFactor	cv6mFfgVUog	Drex's Tech Poi Blog #150: horizontal cateye intensive
DrexFactor	jlc78BYERmY	Drex's Tech Poi Blog #149: Horizontal cateyes in split-time opposites
DrexFactor	bmfQ1lWqGWM	Drex's Tech Poi Blog #148: Contact forearm transfer--inside to outside
DrexFactor	7IgJxTqhsCA	Drex's Tech Poi Blog #147: horizontal stacking patterns based on Leo's breakdown, cont'd
DrexFactor	ilhdCaDJjfM	Drex's Tech Poi Blog #146: CAP vs cateye (the arrow)
DrexFactor	mrcZpJqljmk	Drex's Tech Poi Blog #145: 3D composite pattern
DrexFactor	_tm06dRv3PA	Drex's Tech Poi Blog #144: Negative space/contact/gumby combo
DrexFactor	CTT_CXa_dIw	Drex's Poi Blog: Wesleyan's Winter Fire Arts Festival 2011
DrexFactor	UaFH2G6-DMc	Drex's Tech Poi Blog #143: atomic horizontal stacks
DrexFactor	KATrhDJaX4w	Poi dancing -- MLK Day 2011
DrexFactor	APg2aEZ470A	Drex's Tech Poi Blog #142: Floor plane intensive
DrexFactor	7EFgSUlC1Z4	Drex's Tech Poi Blog #141: horizontal stacking patterns based on Leo's breakdown
DrexFactor	XetD2AKD84I	Drex's Tech Poi Blog #140: CAP vs pendulum to isolations
DrexFactor	S9cYT6q1hpo	Drex's Tech Poi Blog #139: Diagonal planes redux
DrexFactor	-bjWq8egxAQ	Drex's Tech Poi Blog #138: moving CAP vs pendulum vertically
DrexFactor	jEbRKBVipCo	Drex's Tech Poi Blog #137: the Philly sequence
DrexFactor	qz_bE9Jc2OY	2010 Christmas Poi video
DrexFactor	N0nfNo52F1I	Drex's Tech Poi Blog #136: timing and direction changes with floats
DrexFactor	RL8yXeJ4Jkg	Drex's Tech Poi Blog #135: Reverse forearm rolls
DrexFactor	UrxCx0wiFdI	What is flow? -- flowtoys meaning of flow contest entry
DrexFactor	UaCvVoBvXLQ	Drex's Tech Poi Blog #134: using horizontal cateye vs iso as a transition
DrexFactor	d9AyOQZb9v4	Drex's Tech Poi Blog #133: Ted's negative space trick
DrexFactor	y4wNjWq3IAc	Charlie hits his flow (poi)
DrexFactor	6CV1-UABgJ4	Drex's Tech Poi Blog #132: triquetra/topstall/pendulum pattern
DrexFactor	k7CVtIhmwhc	Drex's Tech Poi Blog #131: transitions between triquetra moves
DrexFactor	MUwvFUT2axI	Drex's Tech Poi Blog #130: Iso vs horizontal cateye as a CAP
DrexFactor	5rM__9LPPPs	Drex's Tech Poi Blog #129: The S-CAP
DrexFactor	kVE38nNUP7U	Drex's Tech Poi Blog #128: horizontal cateye 1.5
DrexFactor	O6GqcR1sSYQ	Drex's Tech Poi Blog #127: Harmonic hybrids (warning: high wonk factor)
DrexFactor	x9Arhx-0sxg	Drex's Tech Poi Blog #126: Hybrid throws
DrexFactor	DjoczU4uHaE	Spinning in DC on Halloween
DrexFactor	6Fba7GtQaYI	Drex's Tech Poi Blog #125: cateye vs pendulum unit circle hybrids
DrexFactor	mFt4o1sx6Qk	Drex's Tech Poi Blog #124: CAP vs cateye hybrids
DrexFactor	rFDh7mhnEx0	Drex's Tech Poi Blog #123: horizontal triquetra patterns
DrexFactor	71urCV_lk1Q	Drex's Tech Poi Blog #122: Cool 1.5 based tunneling pattern
DrexFactor	4Ws-kWTqWkQ	Drex's Tech Poi Blog #121: airwraps as plane-bends into atomics
DrexFactor	w_lsZbhgM9Y	Drex's Tech Poi Blog #120: contact poi with airwraps
DrexFactor	G81TORZFvqI	Poi Dancing and Spinning Tutorial: How to do Plane Breaking
DrexFactor	UwE7J2Wyd10	Drex's Tech Poi Blog #119: Poi head tracing leash patterns
DrexFactor	nTf9rskCRNA	Drex's Tech Poi Blog #118: The funky CAP pattern from my WF performance
DrexFactor	IDllOlzMhTo	Drex's Tech Poi Blog #117: More top stall vs. pendulum variants
DrexFactor	YwxLwuCf3AE	Drex Fall Wildfire 2010 Performance Class
DrexFactor	ljlKJ9GBhPI	Ted (Elemensce) spins contact buugeng
DrexFactor	kK_YJnZaLak	Drex's Tech Poi Blog #116: More contact poi tricks!
DrexFactor	0P5_EMXebok	Drex's Tech Poi Blog #115: the CAP/extension thing from last week in wallplane
DrexFactor	PmRApl0CyJI	Drex's Tech Poi Blog #114: contact poi forearm transfers
DrexFactor	_eM0moO28IE	Drex's Tech Poi Blog #113: CAP/hybrid wheelplane combos
DrexFactor	yqxB8z5xDCE	Drex's Tech Poi Blog #112: pendulum vs topstall--lots of variants!
DrexFactor	SQksi8G7u2E	Drex spins fire at Hookahdome -- Burning Man 2010
DrexFactor	6XgO3PRIks4	Burning Dan spins fire at Hookahdome -- Burning Man 2010
DrexFactor	DiW9TiZl-2w	Kate shows off a cool new move at Burning Man 2010
DrexFactor	67nm68E3mTM	Spin jam in Mombasa
DrexFactor	mN4UuzCtsUE	Drex's Tech Poi Blog #111: CAP vs pendulum hand switching
DrexFactor	9I-hymt00x4	Drex's Tech Poi Blog #110: contact poi transitions between hybrids
DrexFactor	-QZqp9xaOa4	Drex spins fire in Kibera
DrexFactor	a85eWpsnY2I	Kibera kids spin Fire!
DrexFactor	zNdChRqWUDc	The kids from Kibera
DrexFactor	EaNgNZbgoCU	Drex's Tech Poi Blog #109: pendulum vs CAP with a point iso on top
DrexFactor	MDGRBDW3ybo	Drex's Tech Poi Blog #108: more plane-shifting with CAP vs pendulum
DrexFactor	zF8chYcYYxs	Drex's Tech Poi Blog #107: pendulum vs CAP horizontal cateye transitions
DrexFactor	Hi6F4oLzKMU	Drex's Tech Poi Blog #106: pendulum vs. triquetra hybrids and plane-shifts
DrexFactor	_BwsiBiSpE4	Drex's Tech Poi Blog #105: opposites and 1.5 pulseweaves
DrexFactor	T2lilg4PiJ0	Drex's Tech Poi Blog #104: pulseweave fountains
DrexFactor	mkr9ocjuz4o	Drex's Tech Poi Blog #103: antispin toroidal flowers, cont
DrexFactor	BppwiaXNVlo	Drex's Tech Poi Blog #102: are there antispin toroidal flowers?
DrexFactor	Dio1Q-Pt9MM	Drex's Tech Poi Blog #101: pendulum vs CAP transitions
DrexFactor	Pnuq9y_uKKE	Drex's Tech Poi Blog #100: plane-bent (torus) flowers
DrexFactor	L0BrfUg8aoc	Drex's Tech Poi Blog #99: soft transition constructs
DrexFactor	cCY8qAPLfnc	Drex's Tech Poi Blog #98: Basic contact poi
DrexFactor	fB-1gpivqCc	Drex's Tech Poi Blog #97: Plane-shift intensive
DrexFactor	Sy86kadHZ_8	Drex's Tech Poi Blog #96: triquetra vs pendulum hand switching
DrexFactor	eFz4eEnAcP0	Drex's Tech Poi Blog #95: hard, soft, and mixed transitions as plane-bends
DrexFactor	CqUKQ_pn7Ew	Drex's Tech Poi Blog #94: point isolation transitions
DrexFactor	SAky2TcUlZI	Drex's Tech Poi Blog #93: 1.5 stacking
DrexFactor	Q66QogK8L0s	Drex's Tech Poi Blog #92: Same time same direction stacking patterns
DrexFactor	JMljLtddHiQ	Drex's Tech Poi Blog #91: Ronan's pendulum-CAP transition as vesica piscis
DrexFactor	bfOwo0WRais	Drex's Tech Poi Blog #90: colecord fire poi handles
DrexFactor	dff4g8Q7AHQ	Drex's Tech Poi Blog #89: Fun with elliptical CAPs
DrexFactor	j9setL-FFZw	Alien Jon shows how to compose a 6-petal antispin poi flower
DrexFactor	JEjWyGD7a1E	Firedrums 2010 Retrospective
DrexFactor	aNn0H4PmqTE	Drex's Tech Poi Blog #88: Stall chases with split-time opposites stalls
DrexFactor	5NHq31F6K4Y	Drex's Tech Poi Blog #87: Same time same direction hybrid flowers
DrexFactor	KjC6mJxno9M	Drex's Tech Poi Blog #86: Russ's Hybrids (CAPs)
DrexFactor	0Vzbp-5GjGg	Drex's Tech Poi Blog #85: Hybrid CAP stalls with plane shifts
DrexFactor	8jxdNpKG4yI	Spinning poi: 3 years video
DrexFactor	B01BXKcqEiY	Yuta Performance - Temple of Poi Expo 2010
DrexFactor	5XgrkuAtkyE	Drex's Tech Poi Blog #84: Octagonal patterns
DrexFactor	xy22bFhNhno	Drex's Tech Poi Blog #83: BTH vs CAP with 9-square transitions
DrexFactor	D8u93z9xVhQ	Drex's Tech Poi Blog #82: plane-bending with buzzsaw flowers
DrexFactor	weCz8vUWKoQ	Drex's Tech Poi Blog #81: horizontal stall chases with quarter-time stalls
DrexFactor	0dImCas3oAQ	Drex's Tech Poi Blog #80: vesica piscis soft transitions
DrexFactor	_5tV5X4fR9s	Drex's Tech Poi Blog #79: CAP to hybrid stalls and transitions out
DrexFactor	4WkB2mPk6nQ	Excerpts from "This I Believe/The Disorder of Things"
DrexFactor	yYY4UOM6UBs	Do's and Dont's
DrexFactor	x5sHMr5i1Q8	Drex's Tech Poi Blog #78: Mixed transition from horizontal cateye to vertical cateye
DrexFactor	_X5ZDrO531w	Drex's Tech Poi Blog #77: BTH Hybrids
DrexFactor	_DQr0o7xI-A	Drex's Tech Poi Blog #76: transition theory and weaves
DrexFactor	mcRJ1ZOoDZc	Drex's Tech Poi Blog #75: 6-petal split-opposites antispin flowers with doubles
DrexFactor	XMGM2k7489E	Drex's Tech Poi Blog #74: mixed transition CAPs with a vertical split
DrexFactor	qdQrxfykl2U	Drex's Tech Poi Blog #73: quarter time stalls and pendulums with stacks
DrexFactor	9VT_9vRHXwI	Drex's Tech Poi Blog #72: inverted mixed transitions
DrexFactor	E2PGn1ODMUQ	Drex's Tech Poi Blog #71: quarter time stalls and floats
DrexFactor	moPjEafKZlE	Drex's Tech Poi Blog #70: asterisk flower, exotic composites, isolated weave
DrexFactor	UFJZTKaAGes	Drex's Tech Poi Blog #69: isolated weave (cont), CAP vs BTH hybrid transitions
DrexFactor	Sg3AvqJwSFs	Drex's Tech Poi Blog #68: Opposites meltdowns, elliptical to C-CAP transitions
DrexFactor	bFuMBCuU094	DC 2010 Blizzard
DrexFactor	zEbiZ7u0W9Q	Drex's Tech Poi Blog #67: Meltdown fountains, isolated weave, plane-bent weave
DrexFactor	ZxS9ScMf2G0	Drex's Tech Poi Blog #66: isolations and iso throws, BTH CAP hybrids
DrexFactor	KxFXkacge5I	Poi spinning: flow practice on MLK Day 2010
DrexFactor	PcZCb0Q9zVQ	Poi Epitrochoid transitions part 2: charting transitions and the patterns that emerge
DrexFactor	4KakNO-W5uw	Poi epitrochoid transitions part 1: loops, arcs, hard & soft transitions
DrexFactor	yDs33hxaGAU	Drex's Tech Poi Blog #65: float throws, crosser transitions, CAP/BTH hybrid
DrexFactor	MsK5SspOb8U	Drex's Tech Poi Blog #64: hoop tech, hybrid plane shifts
DrexFactor	awR2_Zh0JLg	Christmas vid - 2009
DrexFactor	gpvLvuaajiM	Drex's Tech Poi Blog #63: pendulum/CAP Yuta stalls, soft vs hard transitions
DrexFactor	gCblC4t0EME	Drex's Tech Poi Blog #62: Mode transitions in 9-square
DrexFactor	TsdpxBHvg_Q	Drex's Tech Poi Blog #61: triplicate planes, atomic flowers, orbital stalls
DrexFactor	7FFaou6fOx4	Drex spins fire poi on Thanksgiving 2009
DrexFactor	4KAfp-8KnBk	Drex's Tech Poi Blog #60: Alien Jon's crosser flower, pendulum assembly patterns
DrexFactor	wYMWZi2QYLk	Drex's Tech Poi Blog #59: More old-school tech, pendulum stall stacking
DrexFactor	qxZbOhoDFaA	Chris "Rovo" Bailey spins fire poi in Pittsburgh on 11/13/09
DrexFactor	bs1fXnLZcIc	Conway Jennings spins fire poi in Pittsburgh on 11/13/09
DrexFactor	yOCtAbCHdU4	Drex's Tech Poi Blog #58: Poi symmetry, the new hybrid theory
DrexFactor	ybPw6g6HjSg	Grimm spins tech fire fans in Pittsburgh on 11/13/09
DrexFactor	r4L3dLMUSRU	Drex's Tech Poi Blog #57: diagonal atomic weave, Charlie's 9-square transitions
DrexFactor	7YJC70l3brk	Drex's Tech Poi Blog #56: plane-bending linear isolations, pendulum stalls, diagonal planes
DrexFactor	Smh_7HXZYVI	Poi Tutorial: How to make contact ball poi
DrexFactor	DKujG02Q8Uc	Drex's Tech Poi Blog #55: Composites, hybrid theory update
DrexFactor	gEGFRRspOOM	Drex's Tech Poi Blog #54: What is a hybrid?
DrexFactor	cSRHoxVNMlc	Drex's Tech Poi Blog #53: Insignia's hybrids
DrexFactor	Vjyvuj5QSM8	Drex's Tech Poi Blog #52: Yuta-stall flowers, Icon tech, octagonal planes
DrexFactor	9lX3QtozNAE	Hoop Tutorial: Horizontal Cateyes and Unit Circle Theory
DrexFactor	ajltDvO4cYk	Drex's Tech Poi Blog #51: cateye flowers, antibrid cateye cross, CAP/antispin plane-bending
DrexFactor	lANThDzWnCg	Flow practice 9/28/09: Double Staves
DrexFactor	L4d6ihYMP5M	Flow practice 9-28-09
DrexFactor	ONGv3GcxanY	Drex's Tech Poi Blog #50: flower-CAP stall switches, elliptical CAPs, atomics
DrexFactor	d8eMBfyIfRQ	Hoop tutorial: cateyes
DrexFactor	VPfwvXAEXDQ	Drex's Tech Poi Blog #49: hybrid stall switches, flower stalls, G style plane-bending
DrexFactor	S4x_gjnd-Gg	Drex's Tech Poi Blog #48: split-time stall switches, plane-shifted CAPs, double staff
DrexFactor	DnaaRyeobWo	Insignia shows off some poi tech after the Boom Boat party
DrexFactor	IXPTtiAjjd0	Baz shares some poi tech at Fractal's wedding
DrexFactor	B1G8JNWACpE	Drex's Tech Poi Blog #47: more CAP plane-bending and CAP transition theory
DrexFactor	9d7zpH89JMA	Drex's Tech Poi Blog #46: Old-school tech and quarter-beat stalls
DrexFactor	FSKSNjOrdkw	HOVERCRAFT!!
DrexFactor	rso_XS5huFc	Flow Practice 8-8-09
DrexFactor	HaAgOob-mv0	Drex's Tech Poi Blog #45: airwraps and dissecting the spherical CAP
DrexFactor	cU5cvJVwGbo	Drex's Tech Poi Blog #44: plane-bending pendulum stalls, spherical CAP theory
DrexFactor	4LeJ20LWssw	Poi spiral wrap variations
DrexFactor	b4KrFS9EQww	Drex's Tech Poi Blog #43: Plane-bending with CAPs
DrexFactor	luInl7Ags0Y	Drex's Tech Poi Blog #42: diagonal planes and Noel's double-staff trick
DrexFactor	r_OSZ7QAgiM	Drex's Tech Poi Blog #41: Plane-bending exercises, CAP-ellipse transitions, atomic flow
DrexFactor	DEi7ouGtGK4	Drex's Tech Poi Blog #40: Charlie's cube, lots of plane changing
DrexFactor	c5N4QVWxw3g	Drex spins fire poi Saturday night at Spring Wildfire 2009
DrexFactor	PM7NxgNMcOM	Charlie demos the poi stall cube
DrexFactor	PhTn2dAabXY	Drex, Christian, Baz, and Charlie being #$&^tards at Wildfire
DrexFactor	fCtBjVMu8T4	Drex's Tech Poi Blog #39: more cateye stalls, elliptical CAPs
DrexFactor	RXVkhKPjLJk	Drex's Tech Poi Blog #38: Atomic CAP (I kid you not), unit sphere theory, stall intensive continues
DrexFactor	bnhyohOVa-E	Drex's Tech Poi Blog #37: Yuta stalls with floats, hybrids, cateyes, and more footwork
DrexFactor	49vnPfxQbJ8	Drex's Tech Poi Blog #36: Carolingian Cross, stall intensive, footwork
DrexFactor	5G5CpKBu8VE	Poi Tutorial: turning with CAPs--fountains, triquetras, and reels
DrexFactor	idAe7VrdERk	Drex's Tech Poi Blog #35: antispin vs extension arm crosses, plane-shifting stalls, hybrid turns
DrexFactor	sYP45p2FT8I	Drex's Tech Poi Blog #34: 3D stalls--crazy-ass Yuta stalls, 3D flowers, S-curves and more
DrexFactor	JnM9cZRTvwU	Flow Practice 5/17/09
DrexFactor	NWgmquDlez8	Yuta and Cyrille spin Saturday night at Firedrums 2009
DrexFactor	LSl4IOf27BQ	Nicole McLaughlin spins poi Saturday night at Firedrums 2009
DrexFactor	ceuyIHlxpiU	Thomas Kies spins Saturday night at Firedrums 2009
DrexFactor	FiROIZN-ijE	Alien Jon spins Saturday night at Firedrums 2009
DrexFactor	Hdl5wBYWD_A	Drex's Tech Poi Blog #33: Halving the triquetra/pendulum hybrid, flower/stall combos, worm flowers
DrexFactor	2yJ1a0lYcbs	Drex's Tech Poi Blog #32: pendulum/triquetra hybrid variants, the "Baz", CAP/pendulum hybrid
DrexFactor	D3EwHkidJmU	Drex's Tech Poi Blog #31: Pinwheel, isolated fountain, plane-bending star of David, Walrus Eye, CAPs
DrexFactor	GgKwI7pD9oQ	Drex's Tech Poi Blog #30: Triquetra turns, crosses, and figure 8s
DrexFactor	gGY_MXl2h9g	Drex's Tech Poi Blog #29: figure 8 triquetras, butterfloops, hybrid 1.5's?
DrexFactor	0bX9ERSyv2U	Drex's Tech Poi Blog #28: more triquetra variants, miscellaneous stalls
DrexFactor	Xht8G3_hqiA	Drex's Tech Poi Blog #27: Turning with the Triquetra, butterfly isolations
DrexFactor	Z03bNWbiXh0	Drex's Tech Poi Blog #26: the CAP cross, butterfly anti-spin flowers, and a word on hardware
DrexFactor	A70wBZOO-wk	Drex's Poi Tutorials: Arm warmups--same direction
DrexFactor	uD5GrL2Ww_k	Drex's Tech Poi Blog #25: wallplane CAPs, cateyes, etc
DrexFactor	6dyi1pc5Z24	Drex's Tech Poi Blog #24: CAPs as variants on unit circle, cateye 1.5s
DrexFactor	Q9YtVdkj7jM	Drex's Poi Tutorials: Arm Warmups--Opposites
DrexFactor	CefLh1wEx3w	Drex's Tech Poi Blog #23: More fun with CAPs
DrexFactor	AWnjjtc7Ts8	Drex's Tech Poi Blog #22: CAP patterns and antispin flowers
DrexFactor	wlCYhIr2kKU	Drex's Tech Poi Blog #21: Isolations, CAP patterns, and buzzsaws
DrexFactor	9ibQSCIPI9w	Drex's Tech Poi Blog #20: More isos and buzzsaw flowers
DrexFactor	s4esTgGvGUc	Drex's Tech Poi Blog #19: Odds and Ends
DrexFactor	L8plWFrq_54	Drex's Tech Poi Blog #18: More isos and 1.5s
DrexFactor	xwRu-hnh06k	Drex and Thomas spin poi in the park
DrexFactor	03dP5kA9rSM	Drex's Tech Poi Blog #17: Isolation intensive
DrexFactor	yxrDp1lEX3U	Sean, Tash, and Deb spin in the park
DrexFactor	JewUyJqrPAA	Tash Kouri hooping at Taboo on New Year's Eve
DrexFactor	vbJLYr9UFYQ	Drex's Tech Poi Blog #16: Polishing cateye, buzzsaw flower
DrexFactor	3_NALxkBXq8	Drex's Tech Poi Blog #15: Horizontal Cateye
DrexFactor	7sE2i5222w4	Drex's Tech Poi Blog #14: hybrid turns--now with audio!
DrexFactor	FYesQPv_rs0	Drex's Tech Poi Blog #14: unit circle hybrid turns
DrexFactor	bLdQYyBOmPc	Drex's Tech Poi Blog #13: more 1.5 theory, buzzsaw flowers
DrexFactor	XY9rkEACXIg	Drex's Tech Poi Blog #12: 1.5 theory, hybrid practice, buzzsaw flower inversion
DrexFactor	MeZE61oks_I	Drex's Tech Poi Blog #11: Buzzsaw flowers, hybrids, 1.5
DrexFactor	27Ri2K--fEM	Drex's Tech Poi Blog #10: Freespinning on the national mall
DrexFactor	8RbifAlWtoA	Drex's Tech Poi Blog #9: Hybrid, antispin flower, hyperloop
DrexFactor	eBu-gNPrYG4	Drex's Tech Poi Blog #8: 1.5, antibrid/hybrid, atomic flower
DrexFactor	KzPoLpAb3sM	Drex's Tech Poi Blog #7: more pendulums, 1.5s, flowers
DrexFactor	byY_rCeY5ig	Drex's Tech Poi Blog #6: Atomic fountain, trifoil flowers
DrexFactor	qUlquhCvvjg	Drex's Tech Poi Blog #5: Atomic weaves, pendulums, flowers
DrexFactor	oTwvTusd69Q	Drex's Tech Poi Blog #4: Hybrid/Antibrids, atomic weaves
DrexFactor	FPTmT8Frel0	Drex's Tech Poi Blog #3: Hybrids and meltdowns
DrexFactor	iVM1dHItjoY	Dance Afire at the Let's Dance Takoma Fundraiser
DrexFactor	BLPgHqYdI_M	Drex's Tech Poi Blog #2: More 1.5's, meltdowns
DrexFactor	6OQlW2kB-V4	Drex's Tech Poi Blog #1: 1.5 and Pendulums
DrexFactor	XsVKhB_Ds3A	Poi fire spinning with Flights of Fire
DrexFactor	S4kavH0G31U	Poi spinning in Brooklyn at sunset
DrexFactor	PqdvivVsKgU	Road to NY--Part 6
DrexFactor	5N4H2qON_3w	Road to NY--Part 5
DrexFactor	0QAAF5TRMEA	Road to NY--Part 4
DrexFactor	DPaM2kLvkzY	Road to NY--Part 3
DrexFactor	S_109GFlttg	Road to NY--Part 2
DrexFactor	ZzRiJeEsRG4	Road to NY--Part 1
DrexFactor	G0kn8zWKCrk	Kyle w/ Poi
DrexFactor	0qgV4_6uxTM	Impromptu February Q&A
DrexFactor	OmNBbAhjt8w	Impromptu January Q&A
DrexFactor	tDMp-Egbkyg	Impromptu December Q&A
DrexFactor	rTqrNfsEeKg	Impromptu November Q&A
DrexFactor	o-26-AcbThk	Flow Friday Q&A
DrexFactor	tBb4nAI4X-c	Choreographing an Expressive Poi Dance Combo
DrexFactor	yUHWweg89K0	Choreographing a Poi Body Tracing Combo Live!
DrexFactor	-7Mj0fwCLZY	Choreographing a Poi Tuck Turns Combo
DrexFactor	cNMRrly7UhQ	Choreographing a Poi Weave Combo and Live Q&A!
DrexFactor	NHofXnxfIQM	Choreographing Poi Flowers Combo
DrexFactor	e52LCyxEaDc	Impromptu Livestream
DrexFactor	F09C1rfuoUM	DrexFactor! The Impromptu Livestream Q&A
DrexFactor	CCwpK2iTuGQ	Tech Tips: Reacting to Your Flow 2
DrexFactor	hHIJJxvRS6o	Tech Tips: Asking AI Questions About Poi
DrexFactor	BTO-WQsqZrg	Tech Tips: "Goodbye" Poi Tricks Analysis
DrexFactor	JGn8HpO-O6A	Tech Tips: Percussive Point Isolations
DrexFactor	VriMm-kljss	Tech Tips: Antibrid Alignment
DrexFactor	FDe1NETP0Tw	Tech Tips: Daring Diagonals
DrexFactor	KR1SNx8Rns0	Tech Tips: Poi Dance Fundamentals
DrexFactor	CHRcDyE7JuE	Tech Tips: Sassy Shotguns
DrexFactor	5HfwJTlWXGY	Tech Tips: Reacting to Your Flow!
DrexFactor	rT-iJ8-qQaY	Tech Tips: Getting back to Glowstringing
DrexFactor	sTSqHYEqz90	Tech Tips: Refining Lines
DrexFactor	pEKFtKUVwjQ	Tech Tips: Dimestop Stacking
DrexFactor	PTGqFeS0ce4	Tech Tips: How to Learn Any Poi Trick
DrexFactor	giy__GSeDHY	Tech Tips: Spectacular Stars
DrexFactor	FyH3a1HiNXc	Tech Tips: Contact vs Sock Poi
DrexFactor	CxZIExdRxvc	Tech Tips: Sassy Stacks
DrexFactor	vQk08rTnuS8	Tech Tips: Thrilling Poi Throws
DrexFactor	hn28MgamROM	Tech Tips: Unlocking Lockouts
DrexFactor	QOubG3bbIkY	Tech Tips: Point Iso Polish
DrexFactor	MfnuE3O4gyc	Tech Tips: Spiral Wrap Steez
DrexFactor	QINGfCHtgW4	Tech Tips: Grasping Gunslingers
DrexFactor	IvMP-ZHnUa8	Tech Tips with Drex: Meteor Dance Tips
DrexFactor	Tpk7hwk5jpo	Tech Tips with Drex: All About Antibrids!
DrexFactor	XWsfJNxzEoA	Tech Tips with Drex: Making Plane Breaks Pop!
DrexFactor	vC0iqmbAsV8	Impromptu Q&A
DrexFactor	cLG38Z2H_yg	#stayin Live Lesson and Q&A 2
DrexFactor	wyHWNPbTUnM	#stayin Q&A with DrexFactor Poi
DrexFactor	2P-lgbiOxps	 Best Holiday Gifts for Poi Spinners and Flow Artists 2018
DrexFactor	Wabk_Isp9co	Flow Arts on IGTV and New York Workshops plus Q&A
DrexFactor	E2tCDZUzcyw	 Surprise Livestream! Choreographing May's Poi Combo + Q&A
DrexFactor	uMqV-0NTwWo	Post-FLAME poi spinning Q&A and summary
DrexFactor	B2PFDBQmb3Y	Poi Tricks: Live Q&A Answering your burning questions!
DrexFactor	WFbrNjBHdbk	 Will Poi Spinning ever be in the Olympics? + Q&A
DrexFactor	K08Xv0_GNtE	 Ask me your burning Poi questions! Late January Q&A
DrexFactor	albfrokOyuk	 Why I'm not attending any Flow or Fire Festivals this year + Q&A
DrexFactor	pboiWcwckZc	 Podpoi 2.0 beta testing and pre-New Years Q&A
DrexFactor	j25jbTkdw5s	 The Best Flow Arts Gifts for the Holiday Season | YouTube Live Q&A
